pca_1,pca_2,anomaly_flag
33.46970165041469,9.85504344347915,0
32.93367631050262,5.85313179199041,0
33.513714575225514,5.70145722793601,0
33.23845430683522,12.79790142109308,0
35.00625760471804,-41.85540152227242,1
33.022957656324316,12.702147544450362,0
33.711371371547635,5.239857249002087,0
13.7815777214526,4.556006611663592,0
-253.37270417107592,-2.2065923446317726,0
32.80814606511832,5.603385392344687,0
32.463368574202676,6.789771187967217,0
33.369515357163486,6.971350930054676,0
33.34442709425922,6.303771332222091,0
33.49564604189267,6.243383943111561,0
33.71303007542022,7.767061771939503,0
-267.08305082691675,1.4474642415459877,0
33.36121341666061,5.608738257597409,0
37.26784540335073,-235.22757655592085,1
36.491850901463025,5.9385631096319145,0
-267.84550585948807,-2.828700608127771,0
28.792697669488568,-228.9243138444551,1
34.013481962584166,5.8921323861686545,0
33.027119433356376,5.867876830641843,0
33.926298128639644,6.002349824000099,0
33.13243246702518,5.698394351416736,0
35.4497368307111,5.376046121653148,0
-143.72177701953632,3.03889855192806,0
33.303420730864865,4.646676665621617,0
33.46403265514747,5.55449308022214,0
33.03886990141661,28.497403033142216,0
36.82075501187588,4.88522397935728,0
36.98624974800002,3.074407518463859,0
32.56788198910438,6.097271351927295,0
33.61737573436254,-8.391785591708786,1
33.220534945547136,5.525742730406299,0
33.18253652928507,29.27221291845204,0
32.171826008156884,11.617448179265391,0
33.71607466469769,28.527903897499858,0
33.522469189543926,5.738897107282614,0
33.77714075577131,5.604923173778339,0
34.11224438776472,4.855335781047236,0
-269.4212166606466,-1.616822023373155,0
34.36722666982961,5.185260017223177,0
34.36431873460103,4.548213197642276,0
33.76805668959624,7.479023496013021,0
33.41541546753125,5.896663750655304,0
36.88901316490608,5.426689643756451,0
31.790901807037592,5.921259321015314,0
0.5196747090535752,5.883237508356882,0
33.57864231166585,5.889223632459043,0
32.62402361971496,1.9513503703351671,0
31.702556599421023,23.099874124724796,0
36.7904125493612,6.073761192209984,0
24.918455252928553,2.1907391685715636,0
33.64931800296096,4.952357478208806,0
34.44954111040467,6.225669779671928,0
25.37256878439415,-3.2179134014804527,0
33.50432227597451,5.954431944941718,0
33.383599672489254,6.218901982658628,0
-271.7709524979308,-0.11251515660187916,0
33.46950293604693,7.100954808425774,0
33.276819182728815,5.658654029968228,0
